FT_TIPO,FT_CODIGOPRODUCTO,FT_CODIGODEPOSITO,FT_LOTE,FT_LOTEAUTOINCREMENT,FT_NOLINEA,FT_STATUS,FT_PUESTO,FT_EXISTENCIA,FT_EXISTENCIADETALLADA,FT_EXISTENCIAAPARTADA,FT_EXISTENCIAORDENCOMPRA,FT_EXISTENCIAPEDIDO,FT_INVENTARIOINICIALBS,FT_INVENTARIOINICIALUND,FT_CTDTRANSITO,FT_VISIBLE,FT_CODEBARRA,FT_EXISTENCIAAJUSTE,BASE_AUTOINCREMENT,FT_CODE,FT_INVENTARIOINICIALCIERRE,FT_INVENTARIOINICIALBSCIERRE
4,MD331001-STD,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9373,,9373,,"0,0","0,0"
4,MD331145-CN,1,,0,,,,"0,0",,,,,"0,0","21,0",,True,11609,,11609,,"0,0","0,0"
4,MD331145-MI,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,15019,,15019,,"0,0","0,0"
4,MD331145.,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9971,,9971,,"0,0","0,0"
4,MD331145K,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,15744,,15744,,"2,0","0,0"
4,MD331313-020-MO,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,15234,,15234,,"0,0","0,0"
4,MD331313-030,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,12199,,12199,,"0,0","0,0"
4,MD331313-030-MO,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,14352,,14352,,"0,0","0,0"
4,MD331313-040,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,10884,,10884,,"0,0","0,0"
4,MD331313-040-MO,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14353,,14353,,"0,0","0,0"
4,MD331313-STD,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10790,,10790,,"0,0","0,0"
4,MD331313-STD-MOS,1,,0,,,,"1,0",,,,,"0,0","2,0",,True,14354,,14354,,"1,0","0,0"
4,MD331640,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9750,,9750,,"0,0","0,0"
4,MD331640-AN,1,,0,,,,"0,0",,,,,"2820,0","47,0",,True,12066,,12066,,"0,0","0,0"
4,MD331640-MOR,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,14525,,14525,,"0,0","0,0"
4,MD331640-MOS,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,13860,,13860,,"0,0","0,0"
4,MD331640-TSA,1,,0,,,,"5,0",,,,,"2463,2400000000002","6,0",,True,16044,,16044,,"5,0","2052,7000000000003"
4,MD331641-AN,1,,0,,,,"0,0",,,,,"0,0","44,0",,True,12067,,12067,,"0,0","0,0"
4,MD331641-TSA,1,,0,,,,"2,0",,,,,"794,32","2,0",,True,16058,,16058,,"2,0","794,32"
4,MD332021-AN,1,,0,,,,"3,0",,,,,"2909,6","5,0",,True,14809,,14809,,"4,0","2327,68"
4,MD332021-TSA,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,16053,,16053,,"0,0","0,0"
4,MD332035,1,,0,,,,"0,0",,,,,"4,9","1,0",,True,8907,,8907,,"0,0","0,0"
4,MD332035-E,1,,0,,,,"0,0",,,,,"0,0","8,0",,True,10187,,10187,,"0,0","0,0"
4,MD332035-EN,1,,0,,,,"8,0",,,,,"0,0","15,0",,True,13714,,13714,,"9,0","0,0"
4,MD332110,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10622,,10622,,"0,0","0,0"
4,MD332110-JKT,1,,0,,,,"3,0",,,,,"0,0","13,0",,True,12456,,12456,,"3,0","0,0"
4,MD332110-SE,1,,0,,,,"0,0",,,,,"21848,68","28,0",,True,11205,,11205,,"0,0","0,0"
4,MD332110-YUK,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,14549,,14549,,"0,0","0,0"
4,MD332110R,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8531,,8531,,"0,0","0,0"
4,MD332343,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8534,,8534,,"0,0","0,0"
4,MD332343-AN,1,,0,,,,"11,0",,,,,"23515,8","105,0",,True,12486,,12486,,"11,0","2463,56"
4,MD332343-CAP,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,14601,,14601,,"0,0","0,0"
4,MD332343-GSP,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10449,,10449,,"0,0","0,0"
4,MD332343-MHW,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,13916,,13916,,"0,0","0,0"
4,MD332343-MI,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,12214,,12214,,"0,0","0,0"
4,MD332343-SE,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,14723,,14723,,"0,0","0,0"
4,MD332343K,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,11589,,11589,,"0,0","0,0"
4,MD332352-CA,1,,0,,,,"1,0",,,,,"0,0","4,0",,True,15037,,15037,,"1,0","0,0"
4,MD332352-NPM,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,12641,,12641,,"0,0","0,0"
4,MD332354-CAP,1,,0,,,,"1,0",,,,,"1395,29","1,0",,True,16188,,16188,,"1,0","1395,29"
4,MD332354-KO,1,,0,,,,"1,0",,,,,"0,0","2,0",,True,15469,,15469,,"1,0","0,0"
4,MD332452RE,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8346,,8346,,"0,0","0,0"
4,MD332715-STD-SER,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13493,,13493,,"0,0","0,0"
4,MD332841-020,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9351,,9351,,"0,0","0,0"
4,MD332841-020-TE,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,13396,,13396,,"0,0","0,0"
4,MD332841-STD,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9372,,9372,,"0,0","0,0"
4,MD332841-STD-TE,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,13397,,13397,,"0,0","0,0"
4,MD333227-MA,1,,0,,,,"0,0",,,,,"0,0","23,0",,True,13249,,13249,,"0,0","0,0"
4,MD333227-MO,1,,0,,,,"1,0",,,,,"706,24","4,0",,True,14770,,14770,,"1,0","176,56"
4,MD333227RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8896,,8896,,"0,0","0,0"
4,MD333896-100,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11165,,11165,,"0,0","0,0"
4,MD333896RE,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,11164,,11164,,"0,0","0,0"
4,MD334021-SE,1,,0,,,,"0,0",,,,,"22260,32","46,0",,True,12117,,12117,,"0,0","0,0"
4,MD334043,1,,0,,,,"0,0",,,,,"0,0","10,0",,True,10107,,10107,,"0,0","0,0"
4,MD334043-AN,1,,0,,,,"0,0",,,,,"0,0","92,0",,True,12547,,12547,,"0,0","0,0"
4,MD334043-DI,1,,0,,,,"1,0",,,,,"202,45","1,0",,True,16209,,16209,,"1,0","202,45"
4,MD334043-MI,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,12249,,12249,,"0,0","0,0"
4,MD334043-NE,1,,0,,,,"8,0",,,,,"1566,88","8,0",,True,16210,,16210,,"8,0","1566,88"
4,MD334043-QP,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,15178,,15178,,"0,0","0,0"
4,MD334043-SE,1,,0,,,,"0,0",,,,,"150,92","1,0",,True,15764,,15764,,"0,0","0,0"
4,MD335421,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9894,,9894,,"0,0","0,0"
4,MD335422-030,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,11009,,11009,,"0,0","0,0"
4,MD335422-030-,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,11011,,11011,,"0,0","0,0"
4,MD335422-030-MO,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14350,,14350,,"0,0","0,0"
4,MD335422-040,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8326,,8326,,"0,0","0,0"
4,MD335422-040-AP,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,15855,,15855,,"0,0","0,0"
4,MD335422-040-MO,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,14351,,14351,,"0,0","0,0"
4,MD335422-050,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10839,,10839,,"0,0","0,0"
4,MD335422-050-AP,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14082,,14082,,"0,0","0,0"
4,MD335422-075-AP,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,15856,,15856,,"2,0","0,0"
4,MD335422-STD,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,8345,,8345,,"0,0","0,0"
4,MD335422-STD-AP,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14085,,14085,,"0,0","0,0"
4,MD335422-STD-MSG,1,,0,,,,"1,0",,,,,"1221,32","2,0",,True,15233,,15233,,"1,0","610,66"
4,MD335422-STD-SER,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13491,,13491,,"0,0","0,0"
4,MD335422-STDM,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15281,,15281,,"0,0","0,0"
4,MD335422/020,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8301,,8301,,"0,0","0,0"
4,MD335423RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8300,,8300,,"0,0","0,0"
4,MD336149,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10643,,10643,,"0,0","0,0"
4,MD336149-AG,1,,0,,,,"0,0",,,,,"0,0","10,0",,True,11318,,11318,,"0,0","0,0"
4,MD336149-AI,1,,0,,,,"0,0",,,,,"0,0","9,0",,True,12734,,12734,,"0,0","0,0"
4,MD336482-AN,1,,0,,,,"0,0",,,,,"0,0","23,0",,True,13367,,13367,,"0,0","0,0"
4,MD336482-SA,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15419,,15419,,"0,0","0,0"
4,MD337408,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9690,,9690,,"0,0","0,0"
4,MD337408-DI,1,,0,,,,"2,0",,,,,"696,68","4,0",,True,16035,,16035,,"3,0","522,51"
4,MD337687,1,,0,,,,"0,0",,,,,"0,11","11,0",,True,9645,,9645,,"0,0","0,0"
4,MD338169-MHW,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13915,,13915,,"0,0","0,0"
4,MD338249,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10623,,10623,,"0,0","0,0"
4,MD338249-SE,1,,0,,,,"0,0",,,,,"0,0","8,0",,True,13404,,13404,,"0,0","0,0"
4,MD338319-HL,1,,0,,,,"3,0",,,,,"0,0","5,0",,True,12257,,12257,,"3,0","0,0"
4,MD338624,1,,0,,,,"1,0",,,,,"25,78","1,0",,True,10218,,10218,,"1,0","25,78"
4,MD339118,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9513,,9513,,"0,0","0,0"
4,MD339118-GO,1,,0,,,,"5,0",,,,,"0,0","16,0",,True,15696,,15696,,"11,0","0,0"
4,MD339118-MI,1,,0,,,,"7,0",,,,,"757,54","14,0",,True,16168,,16168,,"7,0","378,77"
4,MD339118-MO,1,,0,,,,"6,0",,,,,"787,08","6,0",,True,15240,,15240,,"6,0","787,08"
4,MD339118-NGC,1,,0,,,,"0,0",,,,,"0,0","71,0",,True,12447,,12447,,"0,0","0,0"
4,MD339118-WE,1,,0,,,,"0,5",,,,,"0,0","42,5",,True,13686,,13686,,"0,5","0,0"
4,MD339118RE,1,,0,,,,"0,0",,,,,"0,0","77,0",,True,10960,,10960,,"0,0","0,0"
4,MD339229-050-MO,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,13599,,13599,,"1,0","0,0"
4,MD339229-STD-AB,1,,0,,,,"1,0",,,,,"1183,58","2,0",,True,16021,,16021,,"2,0","1183,58"
4,MD339229-STD-MO,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,13597,,13597,,"0,0","0,0"
4,MD339229-STD-NA,1,,0,,,,"5,0",,,,,"1302,3","5,0",,True,15444,,15444,,"5,0","1302,3"
4,MD339752-BEN,1,,0,,,,"16,0",,,,,"0,0","72,0",,True,12448,,12448,,"16,0","0,0"
4,MD339752-FU,1,,0,,,,"16,0",,,,,"0,0","48,0",,True,14129,,14129,,"16,0","0,0"
4,MD339752-J,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9769,,9769,,"0,0","0,0"
4,MD339752-MI,1,,0,,,,"24,0",,,,,"971,04","24,0",,True,15935,,15935,,"24,0","971,04"
4,MD339754-BEN,1,,0,,,,"0,0",,,,,"0,0","82,0",,True,12449,,12449,,"0,0","0,0"
4,MD339754-FU,1,,0,,,,"0,0",,,,,"0,0","41,0",,True,14134,,14134,,"0,0","0,0"
4,MD339754-KO,1,,0,,,,"0,0",,,,,"0,0","228,0",,True,13153,,13153,,"0,0","0,0"
4,MD339754-NGC,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10382,,10382,,"0,0","0,0"
4,MD339754RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9786,,9786,,"0,0","0,0"
4,MD340625RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8820,,8820,,"0,0","0,0"
4,MD340632,1,,0,,,,"2,0",,,,,"0,0","10,0",,True,9783,,9783,,"2,0","0,0"
4,MD341816,1,,0,,,,"0,0",,,,,"0,0","23,0",,True,8366,,8366,,"0,0","0,0"
4,MD341816-AN,1,,0,,,,"0,0",,,,,"979,26","6,0",,True,14821,,14821,,"0,0","0,0"
4,MD341816-SM,1,,0,,,,"0,0",,,,,"0,0","50,0",,True,12450,,12450,,"0,0","0,0"
4,MD341817,1,,0,,,,"0,0",,,,,"0,0","24,0",,True,8367,,8367,,"0,0","0,0"
4,MD341817-AN,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,14820,,14820,,"0,0","0,0"
4,MD341817-SM,1,,0,,,,"0,0",,,,,"0,0","49,0",,True,12451,,12451,,"0,0","0,0"
4,MD341818,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,8373,,8373,,"0,0","0,0"
4,MD341818-AN,1,,0,,,,"14,0",,,,,"0,0","22,0",,True,14836,,14836,,"18,0","0,0"
4,MD341818-NPC,1,,0,,,,"0,0",,,,,"0,0","17,0",,True,11924,,11924,,"0,0","0,0"
4,MD341830-T,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10428,,10428,,"0,0","0,0"
4,MD341830-TO,1,,0,,,,"0,0",,,,,"0,0","14,0",,True,13334,,13334,,"0,0","0,0"
4,MD342095-AN,1,,0,,,,"4,0",,,,,"0,0","4,0",,True,15810,,15810,,"4,0","0,0"
4,MD342095-KO,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14473,,14473,,"0,0","0,0"
4,MD342095-MI,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,11542,,11542,,"0,0","0,0"
4,MD342095-MO,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14178,,14178,,"0,0","0,0"
4,MD342095-NA,1,,0,,,,"2,0",,,,,"0,0","4,0",,True,15407,,15407,,"3,0","0,0"
4,MD342095-TO,1,,0,,,,"0,0",,,,,"0,0","7,0",,True,13335,,13335,,"0,0","0,0"
4,MD342095R,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8417,,8417,,"0,0","0,0"
4,MD342154-NPC,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,12647,,12647,,"0,0","0,0"
4,MD342154K,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8815,,8815,,"0,0","0,0"
4,MD342281-AN,1,,0,,,,"49,0",,,,,"0,0","61,0",,True,14006,,14006,,"49,0","0,0"
4,MD342281-CAP,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,11527,,11527,,"0,0","0,0"
4,MD342281-EN,1,,0,,,,"0,0",,,,,"0,0","7,0",,True,13717,,13717,,"0,0","0,0"
4,MD342281-GT,1,,0,,,,"0,0",,,,,"0,0","10,0",,True,12642,,12642,,"0,0","0,0"
4,MD342281K,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8942,,8942,,"0,0","0,0"
4,MD342281RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8941,,8941,,"0,0","0,0"
4,MD342397,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,10605,,10605,,"0,0","0,0"
4,MD342397-AP,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,10717,,10717,,"0,0","0,0"
4,MD342397-CAP,1,,0,,,,"0,0",,,,,"0,0","7,0",,True,14397,,14397,,"0,0","0,0"
4,MD342397-IL,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,12788,,12788,,"0,0","0,0"
4,MD342397-MHW,1,,0,,,,"0,0",,,,,"0,0","15,0",,True,13921,,13921,,"0,0","0,0"
4,MD343375,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,10416,,10416,,"0,0","0,0"
4,MD343375-AN,1,,0,,,,"0,0",,,,,"0,0","50,0",,True,12759,,12759,,"0,0","0,0"
4,MD343375-MHW,1,,0,,,,"0,0",,,,,"1274,92","4,0",,True,13926,,13926,,"0,0","0,0"
4,MD343375-MI,1,,0,,,,"5,0",,,,,"7165,88","23,0",,True,11532,,11532,,"5,0","1557,8"
4,MD343375-SA,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15421,,15421,,"0,0","0,0"
4,MD343563,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8993,,8993,,"0,0","0,0"
4,MD343566,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,8971,,8971,,"0,0","0,0"
4,MD343605,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10663,,10663,,"0,0","0,0"
4,MD343605-MI,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15028,,15028,,"0,0","0,0"
4,MD343605-S,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10549,,10549,,"0,0","0,0"
4,MD343605-TO,1,,0,,,,"0,0",,,,,"0,0","10,0",,True,11409,,11409,,"0,0","0,0"
4,MD345533-NGC,1,,0,,,,"0,0",,,,,"7091,28","98,0",,True,12852,,12852,,"0,0","0,0"
4,MD346925,1,,0,,,,"0,0",,,,,"0,0","15,0",,True,10188,,10188,,"0,0","0,0"
4,MD346925-EN,1,,0,,,,"0,0",,,,,"0,0","42,0",,True,13097,,13097,,"0,0","0,0"
4,MD346925-MI,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,12789,,12789,,"0,0","0,0"
4,MD346925-QP,1,,0,,,,"16,0",,,,,"1018,88","16,0",,True,15216,,15216,,"16,0","1018,88"
4,MD346958-MO,1,,0,,,,"1,0",,,,,"754,3","1,0",,True,16128,,16128,,"1,0","754,3"
4,MD346959-MO,1,,0,,,,"2,0",,,,,"1661,1","2,0",,True,16129,,16129,,"2,0","1661,1"
4,MD348074-AN,1,,0,,,,"0,0",,,,,"0,0","16,0",,True,14050,,14050,,"0,0","0,0"
4,MD348074-MI,1,,0,,,,"0,0",,,,,"1888,3200000000002","6,0",,True,11533,,11533,,"0,0","0,0"
4,MD348074MI,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9526,,9526,,"0,0","0,0"
4,MD350270-AN,1,,0,,,,"3,0",,,,,"0,0","4,0",,True,14872,,14872,,"3,0","0,0"
4,MD350270-MO,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13600,,13600,,"0,0","0,0"
4,MD350781,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,10383,,10383,,"0,0","0,0"
4,MD351820,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9223,,9223,,"0,0","0,0"
4,MD355550-AN,1,,0,,,,"0,0",,,,,"0,0","14,0",,True,14814,,14814,,"0,0","0,0"
4,MD355550-KO,1,,0,,,,"17,0",,,,,"11295,99","27,0",,True,15982,,15982,,"27,0","11295,99"
4,MD355550-MOS,1,,0,,,,"0,0",,,,,"0,0","16,0",,True,12413,,12413,,"0,0","0,0"
4,MD3555556-AN,1,,0,,,,"13,0",,,,,"0,0","44,0",,True,13368,,13368,,"13,0","0,0"
4,MD356013,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9180,,9180,,"0,0","0,0"
4,MD356151-EX,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,15612,,15612,,"1,0","0,0"
4,MD356151-MI,1,,0,,,,"0,0",,,,,"0,0","5,0",,True,11944,,11944,,"0,0","0,0"
4,MD356151-MO,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14429,,14429,,"0,0","0,0"
4,MD356151-TO,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15741,,15741,,"0,0","0,0"
4,MD356509-EX,1,,0,,,,"3,0",,,,,"1892,56","8,0",,True,16206,,16206,,"7,0","1655,99"
4,MD356509-GMB,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,15919,,15919,,"0,0","0,0"
4,MD356509-MI,1,,0,,,,"0,0",,,,,"0,0","6,0",,True,11884,,11884,,"0,0","0,0"
4,MD356723,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,9383,,9383,,"0,0","0,0"
4,MD356723-AN,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,14874,,14874,,"0,0","0,0"
4,MD356723-KO,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14751,,14751,,"0,0","0,0"
4,MD356867,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,9817,,9817,,"0,0","0,0"
4,MD356867-MO,1,,0,,,,"1,0",,,,,"0,0","3,0",,True,13723,,13723,,"1,0","0,0"
4,MD357589,1,,0,,,,"0,0",,,,,"0,0","40,0",,True,10624,,10624,,"0,0","0,0"
4,MD359158-MO,1,,0,,,,"38,0",,,,,"2782,54","46,0",,True,14172,,14172,,"38,0","2298,62"
4,MD359158-NOK,1,,0,,,,"20,0",,,,,"1880,02","46,0",,True,12286,,12286,,"20,0","817,4"
4,MD359158R,1,,0,,,,"0,0",,,,,"0,0","8,0",,True,9013,,9013,,"0,0","0,0"
4,MD360935-AN,1,,0,,,,"30,0",,,,,"3034,1400000000003","61,0",,True,13994,,13994,,"30,0","1492,2"
4,MD361710RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8408,,8408,,"0,0","0,0"
4,MD361979-020-MOS,1,,0,,,,"0,0",,,,,"156,5","5,0",,True,13622,,13622,,"0,0","0,0"
4,MD361979-030-MOS,1,,0,,,,"0,0",,,,,"116,78999999999999","3,0",,True,13621,,13621,,"0,0","0,0"
4,MD361979-050-INF,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,11296,,11296,,"0,0","0,0"
4,MD361979-075-INF,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11297,,11297,,"0,0","0,0"
4,MD361979-1-INF,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11298,,11298,,"0,0","0,0"
4,MD361979-STD-MOS,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14434,,14434,,"0,0","0,0"
4,MD361982-020-FU,1,,0,,,,"1,0",,,,,"347,86","1,0",,True,15915,,15915,,"1,0","347,86"
4,MD361982-020-MO,1,,0,,,,"1,0",,,,,"43,08","3,0",,True,14355,,14355,,"1,0","14,36"
4,MD361982-020-NA,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11230,,11230,,"0,0","0,0"
4,MD361982-040-MO,1,,0,,,,"2,0",,,,,"0,0","3,0",,True,14356,,14356,,"2,0","0,0"
4,MD361982-050,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8304,,8304,,"0,0","0,0"
4,MD361982-050-SER,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13496,,13496,,"0,0","0,0"
4,MD361982-STD,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,10791,,10791,,"0,0","0,0"
4,MD361982-STD-MI,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,14974,,14974,,"0,0","0,0"
4,MD361982-STD-NA,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,11845,,11845,,"0,0","0,0"
4,MD361982-STD-RIK,1,,0,,,,"4,0",,,,,"1986,9","5,0",,True,16067,,16067,,"5,0","1986,9"
4,MD361982-STD-SER,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,13494,,13494,,"0,0","0,0"
4,MD362903-A,1,,0,,,,"0,0",,,,,"0,0","47,0",,True,10587,,10587,,"0,0","0,0"
4,MD362903-AN,1,,0,,,,"0,0",,,,,"0,0","46,0",,True,12475,,12475,,"0,0","0,0"
4,MD362903-ANC,1,,0,,,,"0,0",,,,,"4821,9","30,0",,True,13977,,13977,,"0,0","0,0"
4,MD362903-MI,1,,0,,,,"0,0",,,,,"0,0","1,0",,True,14681,,14681,,"0,0","0,0"
4,MD362903-NE,1,,0,,,,"5,0",,,,,"6005,009999999999","11,0",,True,11236,,11236,,"5,0","2729,5499999999997"
4,MD362903-ST,1,,0,,,,"0,0",,,,,"0,0","16,0",,True,12455,,12455,,"0,0","0,0"
4,MD362907,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11135,,11135,,"0,0","0,0"
4,MD362907-FIR,1,,0,,,,"1,0",,,,,"0,0","5,0",,True,15538,,15538,,"1,0","0,0"
4,MD362907-GAUSS,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,10625,,10625,,"0,0","0,0"
4,MD362907-MH,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,15159,,15159,,"0,0","0,0"
4,MD362907-MI,1,,0,,,,"2,0",,,,,"847,72","2,0",,True,15913,,15913,,"2,0","847,72"
4,MD362907-MO,1,,0,,,,"0,0",,,,,"0,0","4,0",,True,13687,,13687,,"0,0","0,0"
4,MD362907-ST,1,,0,,,,"0,0",,,,,"0,0","22,0",,True,12452,,12452,,"0,0","0,0"
4,MD363639-TO,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,13336,,13336,,"0,0","0,0"
4,MD365102,1,,0,,,,"0,0",,,,,"0,0","3,0",,True,10458,,10458,,"0,0","0,0"
4,MD365102-AN,1,,0,,,,"11,0",,,,,"0,0","107,0",,True,12553,,12553,,"11,0","0,0"
4,MD365102-AP,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,12250,,12250,,"0,0","0,0"
4,MD365102-CAP,1,,0,,,,"0,0",,,,,"0,0","12,0",,True,11830,,11830,,"0,0","0,0"
4,MD365102-NE,1,,0,,,,"1,0",,,,,"0,0","3,0",,True,15405,,15405,,"1,0","0,0"
4,MD365102-SE,1,,0,,,,"2,0",,,,,"0,0","7,0",,True,11206,,11206,,"2,0","0,0"
4,MD365102/,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8469,,8469,,"0,0","0,0"
4,MD365102RE,1,,0,,,,"0,0",,,,,"0,0","0,0",,True,8536,,8536,,"0,0","0,0"
4,MD366902-020-MI,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,15526,,15526,,"2,0","0,0"
4,MD366902-020A,1,,0,,,,"8,0",,,,,"0,0","8,0",,True,15838,,15838,,"8,0","0,0"
4,MD366902-030A,1,,0,,,,"9,0",,,,,"0,0","9,0",,True,15839,,15839,,"9,0","0,0"
4,MD366902-040-MO,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,13863,,13863,,"1,0","0,0"
4,MD366902-050-CA,1,,0,,,,"2,0",,,,,"0,0","2,0",,True,15059,,15059,,"2,0","0,0"
4,MD366902-050-INF,1,,0,,,,"0,0",,,,,"0,0","2,0",,True,11293,,11293,,"0,0","0,0"
4,MD366902-050-SE,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,14755,,14755,,"1,0","0,0"
4,MD366902-075-CA,1,,0,,,,"1,0",,,,,"0,0","1,0",,True,15330,,15330,,"1,0","0,0"
